@relation dataset_z

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 numeric
@attribute col3 numeric
@attribute col4 numeric
@attribute col5 numeric
@attribute col6 numeric
@attribute col7 numeric
@attribute col8 numeric
@attribute col9 numeric
@attribute col10 numeric
@attribute col11 {nom_11_0,nom_11_1,nom_11_4,nom_11_2,nom_11_3}
@attribute col12 {nom_12_0,nom_12_1,nom_12_4,nom_12_2,nom_12_3}
@attribute class {class0,class2,class1}

@data
1.321445,0.700871,-0.011939,0.247228,-0.135566,0.756773,0.687601,0.380239,0.427186,1.189785,0.775395,nom_11_1,nom_12_1,class0
-0.772944,0.309491,-0.101218,0.1301,-0.675808,-1.243131,-0.392304,0.247499,-0.464652,0.002253,-0.616909,nom_11_0,nom_12_0,class0
-0.014378,-0.165033,-0.479781,-0.091523,0.073323,-0.345778,0.360535,-1.034971,0.146781,-0.177101,-1.026456,nom_11_0,nom_12_0,class0
-1.687675,-1.336287,-2.648462,-2.126627,-2.088079,-2.077692,-2.580067,-2.539534,-1.180698,-2.297136,-2.02757,nom_11_0,nom_12_0,class0
-1.042331,-0.941842,-1.040664,-0.586701,0.388429,-1.451465,-1.236841,-0.737305,-0.902385,-0.522938,-0.773943,nom_11_0,nom_12_0,class0
-0.151686,-0.804662,-0.480798,0.318697,-1.244238,-1.013578,0.127235,-1.070019,-0.405241,0.065389,-0.328878,nom_11_0,nom_12_0,class0
1.864072,1.264644,1.332557,1.075987,1.175176,1.755584,1.277452,1.883313,1.647714,1.713584,1.243072,nom_11_1,nom_12_1,class0
0.566641,-0.755066,-0.076618,0.348421,0.376932,-0.298274,-0.51861,0.244694,0.417174,0.783131,0.073978,nom_11_0,nom_12_0,class0
1.305678,1.130651,1.050865,0.218197,0.688516,0.692563,1.044593,2.015025,1.525736,0.771946,0.663055,nom_11_1,nom_12_1,class0
-0.382594,-0.016655,-0.494212,-0.802649,-1.322468,-0.404018,-0.29827,-0.464566,-0.30905,-0.010829,0.045064,nom_11_0,nom_12_1,class0
-0.334394,-0.135687,0.615292,-0.260089,-0.315837,-0.536355,0.616808,0.197406,0.470512,0.668292,-0.089555,nom_11_1,nom_12_0,class0
0.838912,0.868509,0.757311,0.584904,1.026156,0.92224,0.69311,1.432976,0.477395,0.55531,1.022769,nom_11_1,nom_12_1,class0
0.631466,0.612467,1.10084,0.444888,0.274431,0.727834,1.365962,0.140447,0.684329,0.781656,1.016645,nom_11_1,nom_12_1,class0
8.353505,7.382727,7.996863,8.490661,7.981796,8.53017,8.229194,8.033286,8.239747,8.418322,8.250459,nom_11_3,nom_12_3,class2
3.416347,2.160453,2.702742,2.815999,2.950127,2.135379,2.601551,2.894229,2.807414,2.627367,2.92174,nom_11_1,nom_12_1,class0
-0.308431,-0.565472,-0.568546,-0.007493,0.240844,-0.398729,-0.547116,0.119033,-0.136562,-0.239095,0.567069,nom_11_1,nom_12_0,class0
-0.329635,0.459421,-0.164241,-0.508139,0.019616,-0.000397,-0.195662,-0.183916,-0.566194,-0.227588,0.502043,nom_11_0,nom_12_0,class0
-0.094651,-1.364074,-0.33786,-0.367312,-0.608262,-0.097957,-0.056284,0.012043,-0.260837,-0.80314,-0.486974,nom_11_0,nom_12_1,class0
0.486387,0.592511,-0.05097,0.751345,0.277393,0.588566,-0.397334,-0.505424,0.301965,0.920051,0.332422,nom_11_0,nom_12_0,class0
0.319484,0.382261,-0.445026,-0.518731,-0.093967,0.567702,0.006021,-0.533886,-0.015272,0.158512,0.362706,nom_11_1,nom_12_0,class0
0.668702,1.199225,0.335865,1.458821,1.122194,-0.302773,0.383088,0.27982,1.209692,1.122942,0.436817,nom_11_1,nom_12_1,class0
0.84106,0.979308,0.842343,1.157589,0.911449,0.012593,0.724956,1.95689,0.872994,0.705631,0.611147,nom_11_1,nom_12_1,class0
-0.245818,0.213467,0.72227,0.4584,0.153356,0.301894,0.055974,0.19946,0.331939,0.256057,0.228737,nom_11_1,nom_12_1,class0
0.797269,0.32844,-0.031289,-0.237002,-0.233091,-0.229316,-0.464231,0.501456,-0.408947,-0.353494,0.861996,nom_11_1,nom_12_1,class0
0.466325,-0.296305,0.339825,0.603325,-0.277762,0.024713,0.223082,-0.259644,0.060898,-0.460184,0.824054,nom_11_1,nom_12_1,class0
0.200812,-0.334362,0.741787,0.262185,-0.379179,-0.547253,-0.067558,-0.457739,-0.919946,-0.664585,0.35952,nom_11_0,nom_12_0,class0
0.767343,0.510545,0.704784,-0.850679,0.7152,0.098807,0.131824,0.812717,0.212943,0.553507,-0.041381,nom_11_0,nom_12_1,class0
-0.958597,-0.711219,-1.749828,-1.289863,-0.868615,-1.058323,-1.29023,-1.216913,-1.113011,-2.205391,-1.652692,nom_11_0,nom_12_0,class0
?,-0.139188,0.173621,0.067212,0.335411,0.538378,-0.267486,0.70139,-0.126888,0.527161,-0.700791,nom_11_1,nom_12_1,class0
0.523029,0.171978,0.594558,0.92227,-0.278718,0.435996,0.885665,0.074868,0.639653,-0.215359,1.056419,nom_11_0,nom_12_0,class0
-0.368789,0.266028,-0.166923,-0.370969,0.015903,0.76011,0.586493,0.00818,-0.300523,-0.704365,-0.122321,nom_11_0,nom_12_0,class0
-0.274232,1.008347,-0.068398,-0.078446,0.344552,1.080546,0.84255,0.231613,0.275249,0.503686,0.001568,nom_11_1,nom_12_0,class0
0.304045,0.50368,1.273003,1.187633,0.90538,0.801324,1.12007,0.938929,1.690916,0.465051,-0.345026,nom_11_1,nom_12_1,class0
-1.716153,-1.322625,-0.934866,-1.483085,-1.124093,-1.029274,-0.967011,-1.438762,-1.194739,-1.11126,-1.056772,nom_11_0,nom_12_0,class0
1.501938,1.104788,1.25931,1.036775,2.015318,1.081967,2.019399,1.004206,1.026464,1.276939,1.333618,nom_11_1,nom_12_1,class0
-0.521406,-0.70771,0.735979,-0.164832,-0.159511,-0.059349,0.301761,-0.618703,0.534396,-0.181497,-0.079714,nom_11_0,nom_12_1,class0
?,0.54933,0.044867,0.87071,0.402471,0.094649,0.488171,0.932534,0.274407,0.537138,1.319946,nom_11_1,nom_12_1,class0
0.834901,-0.173833,0.212964,0.664786,-0.137217,-0.547147,-0.045863,0.353045,-0.622765,0.186435,0.387637,nom_11_1,nom_12_1,class0
-0.268835,-0.755952,-0.208525,0.180065,-0.970797,-0.264996,-0.449188,-0.331038,-0.556541,-0.591009,0.682458,nom_11_0,nom_12_1,class0
0.394981,0.074701,0.388209,0.278894,-0.157045,-0.028054,0.341154,0.328128,0.222774,0.344333,0.811553,nom_11_1,nom_12_0,class0
-0.619524,-0.406873,-0.182169,-0.55582,-0.946844,-0.512852,-1.28863,-0.30791,-1.046918,-0.233858,-0.582196,nom_11_0,nom_12_0,class0
0.279154,-0.205267,-0.35412,-0.343521,0.61636,0.734624,0.210893,0.866188,0.619275,0.794688,0.697243,nom_11_0,nom_12_0,class0
0.628153,-0.01343,-0.133321,0.151271,0.37767,-0.32349,0.694375,0.021609,0.078485,0.474506,0.080681,nom_11_1,nom_12_0,class0
0.791247,1.509596,0.236767,0.024168,0.048541,0.552472,-0.036436,0.396451,1.159154,0.58693,0.707023,nom_11_0,nom_12_1,class0
?,-0.222588,0.481841,0.283861,-0.953543,0.533207,0.80912,0.645719,-0.04919,0.506238,0.69866,nom_11_0,nom_12_1,class0
-0.686,-1.209411,-1.269388,-1.18433,-0.523412,-0.491472,-1.559846,-0.451909,-0.703451,-0.944431,-0.328972,nom_11_0,nom_12_0,class0
-0.041053,-0.081893,0.137636,0.652034,-0.393021,0.258019,0.83618,0.114246,0.210842,-0.374629,-0.873988,nom_11_1,nom_12_0,class0
0.621648,0.333583,0.030764,0.405983,0.702945,0.091396,-0.102101,-0.574549,-0.475184,-0.257409,-0.630973,nom_11_1,nom_12_1,class0
0.494404,0.353259,0.66288,0.61662,0.410328,0.359117,0.978725,1.026994,0.77045,0.935718,0.549162,nom_11_1,nom_12_0,class0
-0.382136,-1.380789,-0.026336,0.18853,-1.545831,-0.006207,0.417148,-1.329517,-0.503365,-0.0934,-1.327573,nom_11_0,nom_12_0,class0
-0.897949,-1.167677,-0.497858,-1.01213,-1.304851,-0.511264,-0.889395,-1.599007,-0.81058,-1.057192,-1.515064,nom_11_0,nom_12_0,class0
1.608481,2.130963,1.603586,1.931584,1.745358,2.369818,1.579337,1.826904,2.417449,1.518282,2.400645,nom_11_1,nom_12_1,class0
-1.188199,-1.380028,-1.731735,-1.524792,-0.856237,-0.677866,-0.99707,-1.078457,-0.959424,-1.168993,-1.062971,nom_11_0,nom_12_0,class0
0.051776,0.12956,0.443978,0.312126,-0.007205,0.13484,-0.45382,-0.643984,-0.212032,0.287579,-0.482604,nom_11_1,nom_12_0,class0
-0.251001,0.629346,0.889688,-0.277177,0.111969,0.59975,0.537389,0.139002,-0.546694,-0.349076,0.257955,nom_11_1,nom_12_0,class0
0.669909,1.044139,0.11326,0.135459,-0.598201,0.043734,-0.045082,-0.23878,0.120777,0.154087,-0.074594,nom_11_0,nom_12_0,class0
1.586193,1.624716,2.239599,1.527361,1.470397,1.033861,1.745706,2.066539,1.808078,1.21154,1.412385,nom_11_1,nom_12_1,class0
-0.661412,-1.388588,-0.638781,-1.74702,-1.373863,-0.585403,-0.900205,-2.038008,-1.71289,-1.701246,-1.526568,nom_11_0,nom_12_0,class0
?,1.926601,1.545376,1.719133,1.827437,1.83035,1.407258,1.227723,0.246454,0.897664,1.835652,nom_11_1,nom_12_1,class0
2.223737,1.773138,1.650281,1.856474,1.021199,1.760375,1.150214,2.145334,1.532871,1.877502,2.462347,nom_11_1,nom_12_1,class0
11.397488,11.639655,11.196149,11.116067,10.830699,11.229065,11.346838,11.544895,10.913907,10.510291,11.543041,nom_11_4,nom_12_4,class2
1.001336,1.990552,0.772722,0.849656,0.72417,0.586857,0.879588,1.79165,0.690501,1.158607,1.301315,nom_11_1,nom_12_1,class0
0.234215,0.498513,-0.376759,-0.285378,0.067766,-0.28508,-0.198671,-0.382449,0.771109,0.262993,-0.192193,nom_11_0,nom_12_0,class0
-0.8526,-0.141916,-0.635678,-0.849939,-1.173945,-0.845421,-1.090822,-0.584849,-1.086169,-0.473125,0.211498,nom_11_0,nom_12_0,class0
1.4535,1.786829,0.892094,1.851493,0.086472,1.014129,0.977009,0.231108,0.849227,1.522578,0.832302,nom_11_1,nom_12_1,class0
-0.524244,0.381744,0.078352,0.201818,-0.258332,-0.196549,-0.036176,-0.66626,-0.44857,-0.550269,-0.803873,nom_11_1,nom_12_0,class0
-0.280954,-0.431664,-0.840752,-0.210645,0.255723,-0.108423,-0.786571,0.117179,-1.078603,-0.030722,-0.029482,nom_11_0,nom_12_0,class0
0.732607,0.293868,-0.067965,-0.327165,-0.716998,1.03497,0.319341,-0.322052,0.028547,1.145185,0.872227,nom_11_1,nom_12_0,class0
0.985269,0.441409,1.225808,1.377691,1.117146,0.919645,0.515184,0.940739,0.170925,0.792048,1.106509,nom_11_0,nom_12_1,class0
-0.437211,-0.07548,-1.441287,0.042389,-0.916021,-1.019174,-0.213153,0.389098,-0.858415,-0.840748,0.053564,nom_11_0,nom_12_0,class0
-0.272117,-0.164335,-0.042238,-0.122655,0.114958,0.753252,1.223809,0.608592,0.418514,0.545772,0.736934,nom_11_1,nom_12_1,class0
-0.492859,-0.185476,0.03468,-0.682707,0.183786,1.099915,-0.728976,0.316407,0.366272,0.271442,0.754814,nom_11_1,nom_12_1,class0
0.148078,0.090927,0.667851,0.131976,0.087223,0.101042,1.099689,0.500851,0.215967,0.255274,-0.421508,nom_11_1,nom_12_0,class0
-1.296564,0.022227,-0.237493,0.116731,-0.336644,-0.358301,0.238206,0.236123,-0.529099,-0.788363,-0.157471,nom_11_0,nom_12_0,class0
0.049656,0.499554,-0.971269,0.147459,-0.575738,0.126943,0.120967,0.834228,-0.34878,0.323554,-0.034949,nom_11_0,nom_12_0,class0
-0.356751,-0.130458,-0.462137,-0.0306,-0.446712,0.413331,-0.848122,0.897761,-1.307416,-0.870392,-0.522111,nom_11_0,nom_12_0,class0
-0.128661,-1.078779,0.464134,-0.268262,-1.096384,-0.722505,-0.861757,-0.382353,-1.231094,-0.850601,-1.289017,nom_11_0,nom_12_1,class0
1.749135,1.903581,1.21728,1.537175,1.6192,1.452503,1.398223,1.163172,0.769423,0.755428,0.709419,nom_11_1,nom_12_1,class0
0.117912,1.396059,0.37303,1.497566,0.094631,1.014238,0.250764,0.726333,0.526722,0.37202,1.409405,nom_11_1,nom_12_1,class0
-0.681067,-0.160005,-0.207497,-0.812983,-0.065861,-0.570046,-0.885072,-0.599481,0.114592,-1.169058,0.397856,nom_11_0,nom_12_0,class0
0.337884,-0.271634,0.003079,0.636321,0.110356,-0.145624,0.332887,-0.35863,-0.173615,-0.295587,0.013048,nom_11_0,nom_12_0,class0
5.539626,5.217254,5.806723,5.497976,4.708375,4.913327,4.304463,5.34898,5.208662,5.117739,5.307933,nom_11_2,nom_12_2,class1
-0.264156,0.088218,-0.589867,-0.07867,-0.954353,-1.078169,-0.121776,-0.947861,-0.397346,-1.015519,-0.042559,nom_11_0,nom_12_0,class0
-0.22048,-0.886504,-1.29292,-0.330852,-0.126499,0.237517,0.508989,-0.467928,0.353005,-0.112989,-0.587619,nom_11_1,nom_12_1,class0
-0.69272,-0.731694,-0.307751,-0.673295,-0.203555,-0.418928,-0.941624,-0.840047,0.201377,-0.416504,0.438548,nom_11_0,nom_12_0,class0
-0.268671,-0.000924,0.942406,0.265701,-0.112571,-0.411986,0.406161,-0.122993,0.610734,0.481582,0.104058,nom_11_0,nom_12_0,class0
0.429372,0.972933,0.941096,0.38787,1.17355,0.803446,1.266646,1.901728,1.218394,0.570712,1.442103,nom_11_1,nom_12_1,class0
-1.183151,-0.794664,-0.795559,-1.761264,-1.390121,-1.094359,-1.11328,-0.759222,-0.343164,-1.120821,-1.685418,nom_11_0,nom_12_0,class0
-0.498711,-0.356606,-0.305303,-0.161073,-0.978451,-0.518196,-0.244822,-0.548355,-1.162945,-0.738205,-1.260116,nom_11_0,nom_12_0,class0
1.429977,1.502339,0.938901,0.676469,0.892851,-0.069488,1.520337,0.047731,1.526166,0.9367,0.441157,nom_11_1,nom_12_1,class0
-0.877073,-0.217837,0.273339,0.03875,0.770425,0.007684,0.887032,0.419362,-0.002874,0.131241,0.568393,nom_11_0,nom_12_0,class0
-0.497091,-0.449756,-0.586733,-1.028929,-0.240791,0.028847,0.246646,-0.499689,-0.702693,-0.813834,0.380289,nom_11_1,nom_12_0,class0
1.033419,1.228495,0.409851,-0.143106,1.077632,0.442287,-0.199378,0.09053,0.743298,1.136589,0.911374,nom_11_1,nom_12_1,class0
-1.637728,-0.84904,-0.638139,-1.473144,-1.768226,-1.5741,-2.003311,-0.814306,-1.822772,-0.480851,-1.286548,nom_11_0,nom_12_0,class0
-0.664845,1.150061,0.759555,-0.244135,0.117556,1.386805,0.729974,1.078819,-0.240338,0.10419,0.71733,nom_11_0,nom_12_1,class0
0.306327,0.356895,0.590747,0.004066,0.655912,-0.593581,-0.361596,-0.249821,0.409897,-0.521499,0.504753,nom_11_0,nom_12_0,class0
-0.449528,-0.688826,-0.615578,-1.105611,0.165373,-1.444478,-1.566885,-2.320657,-0.635851,-1.059835,-0.441995,nom_11_0,nom_12_0,class0
-1.626856,-1.730049,-1.174744,-1.137996,-1.875278,-1.658049,-1.655293,-1.764434,-2.327224,-0.55325,-0.804852,nom_11_0,nom_12_0,class0
0.544089,1.312183,0.8375,0.862163,1.97915,1.44154,1.433989,1.83312,1.330044,1.643472,1.293723,nom_11_1,nom_12_1,class0
?,-0.795962,-1.507092,-1.718757,-1.467677,-1.97298,-1.464688,-2.171963,-1.867134,-1.074163,-2.070473,nom_11_0,nom_12_0,class0
?,-0.530436,-1.142392,-0.857605,-0.619429,-0.875186,-1.527921,-0.625098,-0.466992,-0.279425,0.208745,nom_11_0,nom_12_0,class0
0.527252,1.235493,0.200333,1.204856,0.785017,0.202951,0.279949,0.538524,1.507879,0.51363,0.108423,nom_11_0,nom_12_1,class0
-0.569575,0.262154,-0.082849,-0.065546,0.142065,-0.202446,0.303129,0.330214,-0.197731,0.558062,-0.165179,nom_11_0,nom_12_0,class0
-0.015842,-0.641712,0.18889,0.817767,-0.058854,-0.209686,0.470793,-0.386805,-0.118286,0.297106,0.100264,nom_11_1,nom_12_1,class0
?,-0.025084,-0.495434,-0.115541,0.754082,-0.688865,-0.403163,1.025034,-0.111566,-0.527128,0.630833,nom_11_1,nom_12_0,class0
2.023605,1.998928,1.910113,2.206608,2.399427,1.750179,2.105923,1.238053,1.689183,2.111569,1.537503,nom_11_1,nom_12_1,class0
10.624323,10.912744,11.099369,11.826549,10.818564,11.403619,11.543138,10.634788,11.677219,10.671377,10.990757,nom_11_4,nom_12_4,class2
-2.716884,-2.758689,-2.411012,-2.355548,-2.301756,-3.415054,-1.933584,-2.289061,-2.282865,-1.873903,-2.418412,nom_11_0,nom_12_0,class0
-0.703447,-0.427616,-0.172937,-0.573437,-0.482427,-0.40201,-0.953813,-0.941472,-0.706519,0.023365,-0.605437,nom_11_0,nom_12_0,class0
-0.383006,-1.35502,-0.845712,-0.173992,-1.488853,-0.749641,-0.414044,-0.845468,-0.641575,-0.294613,-0.985905,nom_11_0,nom_12_0,class0
-1.386535,-0.655474,-2.077803,-1.132295,-0.889105,-1.450632,-0.815262,-1.636825,-0.793332,-1.586487,-1.23547,nom_11_0,nom_12_0,class0
-0.23196,-0.110185,-0.77855,-0.26013,-0.105659,0.5882,-0.625466,-1.086946,-0.516884,-0.311533,-1.244826,nom_11_0,nom_12_0,class0
?,-0.197002,0.175383,0.055636,-0.151299,0.158984,0.378007,0.586162,0.277326,-0.437616,1.089701,nom_11_1,nom_12_0,class0
1.162105,0.847347,0.868337,1.091054,1.606027,1.998859,0.940847,1.172501,1.14319,1.295345,0.979962,nom_11_1,nom_12_1,class0
4.980678,4.35657,4.14482,5.649884,4.843738,4.171996,4.343067,4.381181,4.051053,3.814958,4.48678,nom_11_2,nom_12_2,class1
-0.789227,-0.800871,0.154646,-0.062956,-0.576021,0.294398,0.162644,-0.114034,-0.62103,-0.451127,0.220181,nom_11_0,nom_12_1,class0
-0.266126,-0.216325,-0.590985,-0.868844,-0.021299,-0.167286,-0.406954,-0.247491,-0.135555,-0.436582,0.574537,nom_11_0,nom_12_0,class0
-1.823008,-1.451083,-1.181678,-0.83436,-1.506271,-1.519313,-1.786529,-1.452705,-1.386473,-1.329908,-1.796184,nom_11_0,nom_12_0,class0
-1.141604,-0.996645,-0.491698,-1.252558,-1.083685,-0.680993,-0.904313,-1.091381,-1.486233,-0.7599,-1.364172,nom_11_0,nom_12_0,class0
-0.003941,0.141717,1.376561,0.350746,-0.520659,0.990887,-0.018706,0.210052,1.0569,0.342263,-0.044626,nom_11_1,nom_12_1,class0
-1.00393,-1.021708,-0.675291,-1.161797,-1.909399,-1.578286,-0.995536,-0.313491,-0.637835,-1.759115,-1.408837,nom_11_0,nom_12_0,class0
0.969864,0.139605,1.275123,0.68007,1.949215,1.407659,0.790142,1.415351,2.081627,0.599612,0.186645,nom_11_1,nom_12_1,class0
1.053057,1.210393,0.61629,1.062832,0.882512,1.331009,0.894957,-0.252358,0.935726,0.019371,0.940188,nom_11_1,nom_12_1,class0
0.35647,0.098354,-0.351914,0.391944,-0.891535,-0.031666,-0.286231,-0.562774,0.490133,0.202947,-0.267788,nom_11_0,nom_12_0,class0
0.713432,0.060182,0.853716,0.341153,0.586341,1.090611,1.130899,0.117074,0.146499,0.669248,0.761908,nom_11_0,nom_12_1,class0
?,1.943214,1.549006,1.300186,1.318131,1.239615,0.951455,1.390349,1.613625,0.420575,1.082274,nom_11_1,nom_12_1,class0
2.009057,1.611357,1.815477,1.485214,1.226008,1.274479,2.111657,0.816515,1.365993,1.515696,1.855347,nom_11_1,nom_12_1,class0
0.431453,1.339433,0.316115,0.310108,0.905898,0.96692,0.543545,0.836278,0.700241,0.651884,0.418598,nom_11_1,nom_12_0,class0
-0.362357,0.130018,-0.431613,-0.453844,-0.883102,0.287595,-0.322888,-0.445828,-0.652214,-0.248929,-0.451731,nom_11_0,nom_12_0,class0
-0.280144,0.108204,-0.834587,0.206831,-0.009861,-1.064177,-0.548197,-0.19928,-0.30682,-0.466181,-0.898928,nom_11_0,nom_12_0,class0
-0.949998,-0.212527,0.366761,-0.45951,-0.802085,0.26603,-0.828495,-0.752364,0.114715,0.42438,0.192088,nom_11_0,nom_12_1,class0
-1.16202,-0.491228,-0.05974,-0.509392,-0.137195,-0.790764,-0.959352,-0.529219,-1.250411,-0.805157,-0.530739,nom_11_0,nom_12_0,class0
0.20655,-0.0235,0.623086,0.044221,0.344216,0.390317,0.844535,0.754287,0.014706,0.470574,0.111684,nom_11_0,nom_12_1,class0
0.615152,0.33399,0.277531,-0.048699,0.588142,-0.172932,0.386437,-0.039494,-0.290758,0.093553,-0.115772,nom_11_0,nom_12_1,class0
1.049354,0.702404,1.187903,0.62359,1.40644,0.756601,1.218992,1.771395,0.952655,1.046284,0.969469,nom_11_0,nom_12_1,class0
-0.364401,0.158611,-0.125035,-0.250524,-0.073252,0.008909,0.291701,0.119111,-0.122425,-0.847214,0.320006,nom_11_1,nom_12_0,class0
-0.080736,-0.56877,0.664926,0.200129,-0.034416,0.689302,0.710899,0.277998,0.246186,0.435747,-0.338294,nom_11_0,nom_12_1,class0
?,0.416129,0.825555,0.719076,1.550976,0.657038,1.232562,1.597477,1.675073,0.934044,0.989586,nom_11_1,nom_12_1,class0
-1.311996,-0.314422,0.207257,-0.858912,-0.474443,-0.610385,-0.36784,-2.073089,-1.345975,-1.087133,-0.461427,nom_11_0,nom_12_0,class0
-0.991575,-1.418537,-0.893792,-0.389947,-0.95539,-0.986368,-0.827556,-0.136642,-1.217855,-0.841767,-1.027881,nom_11_0,nom_12_0,class0
-2.164892,-2.331774,-1.863962,-1.456332,-2.59575,-1.814838,-1.68009,-1.636748,-1.960085,-1.14047,-1.767533,nom_11_0,nom_12_0,class0
-0.344591,-0.30559,0.407472,0.671379,0.532819,-0.33395,1.051558,0.551211,0.373624,1.30842,1.46092,nom_11_1,nom_12_1,class0
-0.579655,0.301932,0.496502,0.09152,-0.544798,0.7592,0.604305,0.183839,0.279526,-0.74319,0.104834,nom_11_0,nom_12_0,class0
0.13688,-0.815223,-0.779836,-0.687943,-0.17123,-0.81725,-0.755391,-1.420943,-1.111327,-2.143893,-0.825601,nom_11_0,nom_12_0,class0
0.244887,1.032766,0.285162,0.04803,-0.20141,-0.161904,0.496578,0.072028,-0.265425,1.094105,0.949055,nom_11_1,nom_12_1,class0
1.672208,1.856162,1.908788,1.961314,2.015195,2.225935,1.674351,1.307425,0.695887,1.208,1.225368,nom_11_1,nom_12_1,class0
?,0.680126,0.006495,1.094771,1.106618,0.724049,0.254615,-0.176227,-0.045828,0.89688,0.51423,nom_11_0,nom_12_0,class0
?,-0.342877,0.05596,0.37262,-0.455101,0.144361,0.858604,0.325967,0.72003,0.552626,-0.304455,nom_11_0,nom_12_1,class0
-2.30859,-2.289887,-1.648054,-1.230539,-1.828626,-2.156328,-2.471151,-2.352932,-1.861001,-2.289458,-1.076538,nom_11_0,nom_12_0,class0
-0.236648,0.095852,-1.233386,0.480657,-1.317255,-0.471755,-0.710978,-0.386385,-0.519459,0.825976,-0.671114,nom_11_0,nom_12_0,class0
0.08478,0.90438,0.910645,0.45426,0.569668,0.740863,1.375248,0.896393,0.541662,0.265127,0.11503,nom_11_1,nom_12_1,class0
-1.049652,-0.965418,-1.355886,-0.398233,-1.046798,-0.108911,-0.382942,-1.632581,-0.495355,-0.753987,-0.28672,nom_11_0,nom_12_0,class0
-1.486679,-1.306716,-1.600628,-1.177765,-1.42789,-1.472232,-1.019302,-1.471332,-0.901995,-1.0096,-2.164111,nom_11_0,nom_12_0,class0
-0.139533,0.036133,-0.696037,0.910089,-0.59647,-0.015071,-0.209947,-0.298137,-0.858927,-0.445651,-0.688469,nom_11_1,nom_12_1,class0
-0.396909,-0.950305,-1.119294,-1.384789,-0.906947,-0.832459,-0.173888,-0.444707,-0.473935,-1.166436,-0.802499,nom_11_0,nom_12_0,class0
0.853239,-0.77966,-0.809579,-0.081247,-0.605096,-0.088406,-0.374366,0.625375,-0.399881,-0.289156,0.388748,nom_11_0,nom_12_0,class0
-2.948581,-1.936322,-2.32189,-2.12297,-1.992179,-2.781679,-3.006037,-2.473595,-3.241382,-2.269816,-2.790346,nom_11_0,nom_12_0,class0
0.092958,-0.132242,0.136982,-0.152742,-0.146835,0.170711,0.046863,0.167516,-0.180972,0.134993,0.469016,nom_11_0,nom_12_0,class0
-1.615756,-1.172054,-0.956927,-0.356935,-0.848449,-0.800378,-1.513396,-1.266855,-1.534374,-1.914432,-1.616448,nom_11_0,nom_12_0,class0
1.055695,0.686466,0.610163,0.852628,0.657839,1.239175,0.364518,0.682099,-0.042554,0.32082,0.362384,nom_11_0,nom_12_1,class0
1.081845,1.351692,1.280779,1.150712,0.860091,1.368867,1.354525,0.78698,1.92747,0.860273,1.192162,nom_11_1,nom_12_1,class0
-1.446567,-1.837801,-1.120742,-2.260766,-1.691834,-1.872306,-1.573312,-1.782102,-1.298978,-1.117525,-1.129768,nom_11_0,nom_12_0,class0
-0.806648,-1.01598,-0.971953,-0.421931,-1.276887,-0.619345,-0.773329,-1.085202,-0.016311,-1.15139,-0.785628,nom_11_0,nom_12_0,class0
0.705628,0.443083,0.672935,1.003243,0.968183,0.609,0.391644,0.833054,0.996828,1.230283,1.683654,nom_11_1,nom_12_1,class0
-1.153111,-1.168578,-1.577176,-1.000872,-1.654209,-1.806347,-1.596352,-1.033999,-1.580143,-1.870586,-1.015416,nom_11_0,nom_12_0,class0
-0.427822,0.197711,-0.545725,0.044815,0.091698,-0.115641,-0.003635,0.756047,0.475602,0.711801,0.693402,nom_11_0,nom_12_1,class0
0.650612,1.083077,0.62184,1.598658,0.016785,0.897511,1.053392,0.960828,0.528652,0.940885,1.118066,nom_11_1,nom_12_1,class0
-1.226338,-1.5322,-1.971727,-1.07443,-1.517139,-2.249833,-1.55718,-1.999966,-1.260858,-0.741816,-1.723158,nom_11_0,nom_12_0,class0
3.073155,2.532828,1.871318,1.820136,1.515396,2.669748,1.670872,1.789369,1.240427,1.884423,2.046875,nom_11_1,nom_12_1,class0
0.929153,1.10407,0.69543,0.3228,1.273289,0.882231,0.977192,-0.061018,0.197791,0.97169,0.481076,nom_11_1,nom_12_1,class0
0.767014,-0.113087,0.496297,0.020413,-0.142618,0.259115,0.278608,-0.129162,-0.372499,-0.154848,0.037943,nom_11_0,nom_12_0,class0
-0.526434,-0.178983,-0.308733,0.371555,0.106823,-0.544207,-0.024969,-0.605827,-0.213316,-0.409739,-0.567095,nom_11_1,nom_12_1,class0
0.83337,0.883933,1.596376,0.790319,1.270957,0.913364,0.726128,0.825306,0.934798,0.513668,1.436024,nom_11_1,nom_12_1,class0
-1.117899,-0.329507,-0.770382,-1.500909,-0.709613,-1.124579,-0.998699,-0.245803,-1.242418,-0.948368,-1.15027,nom_11_0,nom_12_0,class0
0.599765,0.709877,0.288422,1.39551,0.879972,1.192558,0.199148,0.632063,1.267725,1.123238,0.389981,nom_11_1,nom_12_1,class0
-0.600675,-1.237654,-0.321962,-0.973718,-1.100078,-1.077803,-0.370798,-1.111448,-0.383952,-0.240541,-0.735927,nom_11_1,nom_12_0,class0
-0.767329,-0.486322,-1.299596,-1.498984,0.016345,-0.273785,-0.913833,-0.20803,-0.772541,-0.407626,-0.367845,nom_11_0,nom_12_0,class0
-0.03421,-0.544285,0.410704,-0.060815,-1.405016,0.09692,-0.403899,-0.136669,0.205119,-0.302304,-0.422038,nom_11_0,nom_12_0,class0
